Id,Postid,Score,UserId
"260770","147802","0","100224"
"260771","147788","0","33287"
"260776","147802","0","100224"
"260778","147811","0","4039"
"260780","147812","2","39518"
"260781","147788","0","106871"
"260782","147806","0","74337"
"260783","143217","0","1198"
"260784","147774","0","3443"
"260785","147766","0","101968"
"260787","147817","0","75627"
"260788","147774","0","91960"
"260789","147818","0","102283"
"260790","147818","0","67769"
"260791","147817","0","102283"
"260792","147817","0","39518"
"260793","147818","0","102283"
"260794","147817","0","102283"
"260795","147818","0","102283"
"260796","8319","0","44124"
"260797","147822","0","44124"
"260798","147602","0","82013"
"260799","147822","0","65776"
"260800","147822","0","65776"
"260801","147822","0","44124"
"260804","147807","0","106877"
"260805","8319","0","4191"
"260806","147807","0","39518"
"260807","5186","0","34304"
"260808","147832","0","39518"
"260809","147729","0","86264"
"260810","147806","1","72999"
"260811","147806","0","72999"
"260813","147806","1","72999"
"260814","147829","0","49789"
"260815","147790","0","72999"
"260816","147837","2","67769"
"260817","147837","0","32192"
"260818","147788","0","33287"
"260819","8319","0","44124"
"260821","147766","1","63434"
"260822","147812","2","33287"
"260825","147838","1","39518"
"260827","147836","0","102564"
"260829","147836","0","102564"
"260832","147836","0","102564"
"260833","147839","0","63434"
"260834","147839","0","63434"
"260835","147829","0","102564"
"260836","147836","0","50761"
"260837","147830","0","50761"
"260839","147766","1","63434"
"260840","147806","0","49789"
"260842","147591","0","66799"
"260843","147830","0","28905"
"260848","147844","0","39518"
"260849","147847","0","39518"
"260850","147847","0","106906"
"260852","147832","0","106895"
"260854","147602","0","106185"
"260855","147848","0","6957"
"260857","147850","0","106906"
"260859","147850","0","84362"
"260860","147850","0","106906"
"260863","147850","0","84362"
"260865","147850","0","106906"
"260866","147850","0","84362"
"260867","147851","0","39518"
"260868","147850","0","106906"
"260869","147850","0","84362"
"260870","147850","0","106906"
"260872","147850","0","84362"
"260873","147850","0","106906"
"260874","147850","0","84362"
"260877","147591","0","26734"
"260879","147851","0","70254"
"260881","147854","0","9134"
"260884","147852","0","78255"
"260887","147856","0","70254"
"260888","147830","0","77452"
"260889","147830","0","77452"
"260890","147856","0","67769"
"260891","147852","0","106185"
"260892","147591","0","66799"
"260894","147848","0","106910"
"260895","147859","0","106185"
"260896","147591","0","26734"
"260897","147859","0","78255"
"260898","147859","0","106185"
"260899","147859","0","78255"
"260906","147854","0","69102"
"260907","147858","0","59928"
"260908","147812","0","78203"
"260909","147812","0","78203"
"260910","147863","2","39518"
"260912","147774","0","3443"
"260914","14646","0","106862"
"260915","147812","2","33287"
"260921","147868","0","106151"
"260922","147868","0","39518"
"260924","147839","0","93351"
"260925","147844","0","106167"
"260926","147844","0","39518"
"260928","147862","0","43474"
"260932","147862","0","59347"
"260933","147873","1","39518"
"260934","147873","0","106931"
"260935","147806","0","74337"
"260936","147846","0","74337"
"260937","147874","0","72999"
"260942","147858","0","66799"
"260943","147865","0","3443"
"260945","147591","0","66799"
"260947","147876","2","43702"
"260949","147804","0","59508"
"260950","5730","0","3443"
"260951","147806","0","74337"
"260954","147876","0","36676"
"260956","147881","1","35344"
"260958","147865","0","3443"
"260959","147866","0","59597"
"260961","147865","0","3443"
"260963","123997","0","106942"
"260965","147877","0","106931"
"260966","147877","0","64193"
"260967","147846","0","50761"
"260968","147846","0","50761"
"260969","147874","0","50761"
"260970","147873","0","29746"
"260972","147873","0","106931"
"260974","147873","0","106931"
"260976","147890","0","39518"
"260977","147866","0","106923"
"260978","147873","0","29746"
"260980","147873","0","29746"
"260982","147891","0","39518"
"260984","147890","0","90214"
"260985","132255","0","87590"
"260986","147889","0","39518"
"260987","147890","0","39518"
"260988","147873","0","106931"
"260990","147897","1","75627"
"260991","147896","1","39518"
"260993","147897","0","93244"
"260994","147887","1","39518"
"260995","147873","0","39518"
"260996","147606","0","39518"
"260997","147846","1","74337"
"260998","147887","0","106943"
"260999","147898","1","76738"
"261000","118848","1","27804"
"261001","147893","0","106943"
"261002","147898","0","93244"
"261003","147898","0","76738"
"261004","147899","0","93244"
"261005","147899","0","93244"
"261006","147899","0","76738"
"261007","147899","0","76738"
"261008","147887","0","39518"
"261009","147887","0","106943"
"261013","147901","0","62185"
"261014","147899","0","93244"
"261015","147887","0","39518"
"261016","147646","0","105712"
"261022","147890","0","90214"
"261023","147894","0","90214"
"261028","140487","0","5864"
"261029","147887","0","106943"
"261030","147899","0","93244"
"261031","147899","0","93244"
"261034","147854","0","79"
"261035","147914","0","106396"
"261036","147899","1","76738"
"261037","147899","0","76738"
"261039","138858","0","17356"
"261045","147848","1","39518"
"261049","147925","0","39518"
"261050","147914","0","59347"
"261053","147925","0","81948"
"261063","147696","0","101968"
"261064","147696","0","106791"
"261066","147934","0","93428"
"261067","147934","0","93428"
"261074","147650","0","39377"
"261077","147650","0","88076"
"261082","147940","0","9134"
"261083","147947","0","63434"
"261084","147947","0","106427"
"261085","147947","0","63434"
"261087","147948","0","67769"
"261090","147948","0","92414"
"261091","147951","0","92414"
"261092","147951","0","35344"
"261093","147938","0","24817"
"261095","147953","0","67769"
"261096","147953","0","96116"
"261097","147938","0","24817"
"261098","147953","0","67769"
"261099","147953","0","96116"
"261100","147954","0","39518"
"261101","147954","0","67769"
"261102","147953","1","39518"
"261103","147696","0","101968"
"261104","147938","0","100419"
"261105","147953","0","63208"
"261106","147947","1","39518"
"261108","147938","0","24817"
"261110","147938","0","100419"
"261113","147934","2","39518"
"261116","147953","0","96116"
"261117","147953","1","39518"
"261118","147953","0","96116"
"261119","147953","0","96116"
"261120","147953","0","39518"
"261121","147955","2","39518"
"261122","147940","0","55830"
"261124","142935","1","96942"
"261127","147854","0","69102"
"261128","147938","0","24817"
"261129","147934","0","106954"
"261130","147960","0","67769"
"261132","147934","0","39518"
"261133","147963","1","12670"
"261134","147963","4","12670"
"261135","147960","0","92414"
"261136","147812","0","59928"
"261137","147960","0","67769"
"261138","147955","0","96116"
"261139","147963","0","46008"
"261141","147955","2","46008"
"261142","147966","0","67769"
"261144","147650","1","39377"
"261145","147650","1","39377"
"261146","147934","0","106954"
"261148","147963","0","106999"
"261149","147976","0","92041"
"261150","147976","0","102590"
"261151","147967","0","40264"
"261152","147975","0","95300"
"261153","147965","0","67769"
"261154","147974","0","52073"
"261155","147976","1","30666"
"261158","147988","0","106732"
"261159","147915","0","92160"
"261160","147915","0","106185"
"261161","147978","2","40264"
"261162","147979","0","40264"
"210154","119678","0","39518"
"210155","119557","0","3644"
"210156","119707","2","10728"
"210157","119643","0","51087"
"210162","119671","0","35344"
"210165","119518","0","19594"
"210167","119713","0","39354"
"210169","119670","0","81884"
"210171","119670","0","21890"
"210172","119137","0","35236"
"210174","119670","0","81884"
"210175","1635","0","2581"
"210176","119678","0","75627"
"210179","119685","0","81913"
"210180","119686","0","81913"
"210181","119725","0","5864"
"210183","119725","0",""
"210184","119725","0","39518"
"210185","119733","0","54823"
"210186","119718","1","54823"
"210188","98707","2","41116"
"210189","9057","0","81961"
"210190","119729","0","68112"
"210191","119730","0","43702"
"210192","110456","0","32481"
"210193","47696","0","32481"
"210194","119736","0","81690"
"210197","119718","2","81947"
"210198","119736","0","10563"
"210200","119451","0","72108"
"210201","35946","0","25171"
"210202","5960","0","25171"
"210203","119451","0","53875"
"210204","66132","0","67769"
"210205","119741","0","40264"
"210206","5960","0","67769"
"210207","119741","0","49088"
"210208","5960","0","25171"
"210209","119741","0","40264"
"210210","5960","0","67769"
"210211","87918","0","25171"
"210212","35946","0","25171"
"210213","18468","0","25171"
"210214","119518","0","81752"
"210215","110456","0","32649"
"210216","116128","0","40264"
"210221","119744","0","39518"
"210222","119748","0","39518"
"210223","119748","0","4638"
"210224","119748","0","39518"
"210225","119748","0","4638"
"210226","119748","0","4638"
"210227","119748","0","39518"
"210228","119748","0","4638"
"210229","119750","0","71863"
"210230","119750","0","71863"
"210231","119750","0","60139"
"210233","119750","0","71863"
"210234","119752","0","39518"
"210235","119752","0","2504"
"210236","119750","0","60139"
"210238","119750","0","71863"
"210241","119670","0","81884"
"210242","119748","0","4638"
"210243","119752","0","4638"
"210244","119670","0","21890"
"210246","111777","0","57766"
"210247","119750","2","75627"
"210249","68321","0",""
"210252","119763","0","69150"
"210253","119763","0","40264"
"210257","119766","1","40264"
"210258","119752","0","2504"
"210259","119769","1","40264"
"210260","119763","0","66128"
"210261","119516","0","81717"
"210262","119761","0","40264"
"210263","119769","0","69904"
"210265","119769","1","40264"
"210267","119542","0","81717"
"210268","117969","0","81717"
"210269","115966","0","81717"
"210272","68403","0","48694"
"210276","119725","0","5864"
"210277","119777","0","39518"
"210282","119775","0","54823"
"210284","119777","0","82001"
"210285","119777","0","39518"
"210289","119783","0","39518"
"210292","119769","0","69904"
"210294","119769","0","67769"
"210295","119780","0","67769"
"210297","119769","0","69904"
"210298","119793","0","3644"
"210299","38335","0","68249"
"210300","119786","1","68249"
"210301","119792","0","21890"
"210302","119792","0","76738"
"210303","119786","0","64505"
"210304","119783","0","81238"
"210305","119801","0","72742"
"210307","119793","0","64505"
"210308","119451","0","53875"
"210309","119745","0","78448"
"210310","119803","1","10728"
"210311","119569","0","41221"
"210312","119569","0","67769"
"210315","102788","0","82019"
"210317","119769","0","67769"
"210318","119806","0","81690"
"210319","119806","0","63312"
"210320","119805","4","40264"
"210322","119745","0","39518"
"210323","119806","0","81690"
"210324","119806","0","81690"
"210325","119811","1","25429"
"210327","119811","0","40264"
"210328","119806","0","63312"
"210329","119806","0","81690"
"210330","119811","0","36811"
"210331","119811","0","36811"
"210332","119789","0","9880"
"210333","119258","0","55616"
"210334","119806","0","63312"
"210338","119811","0","25429"
"210340","119796","0",""
"210341","103334","0","25171"
"210342","46640","0","25171"
"210343","119812","0","70732"
"210344","119804","0","59195"
"210345","119804","0","10728"
"210346","119804","0","59195"
"210348","119818","0","82026"
"210349","119823","0","67769"
"210351","119823","0","40247"
"210353","119827","2","39518"
"210354","119827","0","19075"
"210355","119827","0","39518"
"210356","119827","0","19075"
"210357","119827","0","39518"
"210358","119827","0","19075"
"210359","119828","0","40247"
"210360","119831","0","19075"
"210361","119801","0","72108"
"210362","119828","0","82032"
"210364","119254","0","67769"
"210369","119836","5","40264"
"210370","119828","0","40247"
"210373","119789","0","22277"
"210375","119433","0","81668"
"210377","119803","0","82014"
"210378","119842","0","59161"
"210379","119842","0","81976"
"210380","119842","0","81976"
"210381","119842","0","59161"
"210382","119835","0","39518"
"210383","119842","0","59161"
"210384","119842","0","81976"
"210385","119842","0","59161"
"210386","119842","0","81976"
"210387","119842","0","59161"
"210388","119828","0","40247"
"210389","97166","0","53996"
"210390","119840","0","32649"
"210391","119623","0","7460"
"210392","119803","0","82014"
"210393","119844","0","79375"
"210394","119844","0","81726"
"210395","119795","0","57286"
"210396","119793","0","57286"
"210397","119433","0","35344"
"210400","119801","0","72742"
"210401","119841","0","81961"
"210402","119803","0","82014"
"210404","119788","0","21890"
"210406","118257","1","21890"
"210407","119812","0","81690"
"210408","119800","0","81690"
"210409","97166","1","12742"
"210410","119800","0","71863"
"210411","119855","1","1839"
"210412","119799","0","69904"
"210413","119803","0","10728"
"210414","119799","0","21890"
"210415","119851","0","21890"
"210416","119254","0","81510"
"210417","119860","0","63272"
"210418","118141","1","4546"
"210419","72090","0","23260"
"210420","119857","0","40264"
"210426","46963","0","25171"
"210427","72090","0","1430"
"210429","119710","1","35600"
"210430","119831","0","21890"
"210431","119867","0","40264"
"210432","119516","0","81761"
"210433","119866","0","39518"
"210434","119866","0","21890"
"210435","119866","0","39518"
"210436","119831","0","39518"
"210437","119710","1","39518"
"210438","119844","0","79375"
"210440","64092","0",""
"210441","119518","0","19594"
"210442","119866","0","35600"
"210444","119844","0","81726"
"210445","119842","0","59161"
"210450","70119","0","67769"
"210458","119830","0","81870"
"210459","119844","0","79375"
"210467","119830","0","60302"
"210469","119883","2","39518"
"210470","119777","0","82001"
"210477","119891","0","12670"
"210478","119891","0","22757"
"210480","119871","0","63312"
"210481","119900","0","70732"
"210482","105609","1","65835"
"210483","119785","0","4638"
"210486","119801","0","72108"
"210487","119905","0","52519"
"210488","119803","0","82014"
"210490","119907","0","39354"
"210491","119910","0","39354"
"210492","119910","0","68852"
"210493","119399","0","8957"
"210494","119399","0","35344"
"210496","119399","0","44958"
"210497","119803","0","10728"
"210498","119897","34","42225"
"210499","119399","1","8957"
"210500","119912","0","52519"
"210501","119913","0","70732"
"210503","119399","0","44958"
"210504","26208","1","42225"
"210505","119913","0","81690"
"210506","119912","0","64568"
"210508","119913","0","70732"
"210509","119785","0","39518"
"210510","119913","0","81690"
"210511","119910","0","19460"
"210512","119904","0","19460"
"210514","118141","0","19460"
"210515","119893","0","19460"
"210516","119893","1","39518"
"210517","113108","0","60276"
"210521","119915","2","39518"
"210523","119915","0","74097"
"210525","119902","1","82117"
"210526","119902","6","21890"
"210527","119910","0","68852"
"210529","119918","2","40264"
"210530","119918","0","54591"
"210533","119914","2","67287"
"210535","118118","1","21890"
"210537","119825","1","5864"
"210538","119918","1","4546"
"210541","54156","0","60020"
"210542","26208","2","76024"
"210543","119914","0","7996"
"210545","119914","0","36798"
"210547","54156","1","39518"
"210548","119618","1","41628"
"210550","119899","0","80562"
"210551","119910","0","39518"
"210552","119897","13","54187"
"210553","119899","0","67769"
"210554","119899","0","67769"
"210555","119927","2","67769"
"210556","119887","0","20150"
"210557","119887","1","39518"
"210558","119887","0","20150"
"210560","119897","1","818"
"210562","119785","0","4638"
"210563","119785","0","39518"
"210564","70269","0","54563"
"210565","119844","0","79375"
"210566","119915","0","62441"
"210567","119915","0","74097"
"210569","119911","1","54187"
"210574","53855","0","24009"
"210577","80225","0","79628"
"210579","119935","0","81948"
"210581","119816","0","59477"
"210582","119816","0","59477"
"210583","119938","1","39518"
"210584","119938","0","60302"
"210585","119938","0","82148"
"210586","119788","0","57286"
"210587","26098","0","57286"
"210589","119942","1","59477"
"210591","119897","4","46356"
"210592","119951","2","32649"
"210593","119892","0","22757"
"210594","119891","2","5473"
"210595","119954","0","22757"
"210596","119911","0","40607"
"210597","119897","1","52447"
"210598","119932","0","73520"
"210600","119945","0","54560"
"210601","61531","0","82153"
"210602","119956","2","40264"
"210606","119968","0","12670"
"210607","119941","0","44958"
"210610","119830","0","81870"
"210611","119830","0","60302"
"210612","119932","0","20256"
"210614","119956","1","39518"
"210616","119941","0","81948"
"210617","119932","0","20256"
"210618","119968","0","80968"
"210619","119968","0","12670"
"210620","119948","0","79375"
"210621","119966","0","64505"
"210623","119973","0","7191"
"210626","119975","0","7804"
"210627","119948","0","59477"
"210629","119745","0","78448"
"210633","119975","0","81527"
"210634","119978","0","81527"
"210635","119978","0","81527"
"210636","119978","0","81527"
"210637","119948","0","79375"
"210639","119897","2","30691"
"210640","119948","0","79375"
"210641","116692","0","7191"
"210643","119964","0","22757"
"210646","119948","0","59477"
"210647","119948","0","59477"
"210648","119785","0","4638"
"210650","119994","0","72219"
"210651","119994","0","82196"
"210654","119941","0","44958"
"210655","119941","0","44958"
"210656","119980","0","68112"
"210657","114407","1","59477"
"210661","119941","0","81948"
"210662","120003","0","21890"
"210664","120003","0","59477"
"210665","120003","0","21890"
"210669","120012","0","77973"
"210670","120012","0","59477"
"210671","120012","0","77973"
"210672","120012","0","77973"
"210673","120012","0","59477"
"210674","120012","0","59477"
"210675","120012","0","77973"
"210676","119948","0","79375"
"210677","119992","0","67990"
"210678","119989","0","67990"
"210680","119989","0","67990"
"210682","119989","0","67990"
"210684","119989","0","41345"
"210685","120018","0","67769"
"210688","120014","0","67769"
"210693","120023","0","39518"
"210697","120023","0","81527"
"210704","120023","0","39518"
"210705","120021","1","1929"
"210706","120021","0","74554"
"210707","119894","0","7191"
"210708","119989","1","67990"
"210709","120023","0","81527"
"210710","120023","0","39518"
"210713","120023","0","81527"
"210715","119989","2","41345"
"210716","120023","0","81527"
"210718","120029","0","81527"
"210719","120029","0","81527"
"210720","120002","0","7697"
"210721","120029","0","60302"
"210723","120029","0","81527"
"210724","120029","0","81527"
"210727","120029","0","60302"
"210730","120037","0","59195"
"210732","119897","1","6760"
"210733","119897","1","6760"
"210734","120039","0","21890"
"210735","120039","0","75145"
"210738","119897","0","46356"
"210739","119948","0","79375"
"210740","120044","0","81053"
"210741","120044","0","81053"
"210744","120044","0","81053"
"210747","119893","0","22757"
"210749","120039","2","36172"
"210750","120049","5","39518"
"210751","120039","1","54823"
"210752","120021","1","7911"
"210753","119897","0","41352"
"210754","119902","0","3175"
"210755","120029","0","81527"
"210756","119964","0","22757"
"210757","119964","0","22757"
"210758","119973","0","82177"
"210759","119926","0","81961"
"210760","119932","0","20256"
"210761","120039","0","75145"
"210762","119902","1","21890"
"210763","120054","24","18629"
"210765","120054","0","57206"
"210767","104204","0","21890"
"210768","120054","0","67769"
"210770","120054","4","18629"
"210771","118401","2","67769"
"210772","120054","2","57206"
"210773","119902","1","8625"
"210774","119902","0","8625"
"7950","5517","0","1716"
"7951","6300","0","1716"
"7952","6341","0","962"
"7953","6347","0","2469"
"7954","6347","2","1113"
"7955","6352","0","2946"
"7958","2524","1","2710"
"7959","6329","0","3326"
"7960","6359","3","1716"
"7962","6367","0","1251"
"7963","6052","0","3900"
"7964","6352","0","3854"
"7965","6356","0","3787"
"7966","6365","0",""
"7967","6379","0","3853"
"7968","6359","0","3830"
"7969","6346","0","457"
"7970","6385","0","3923"
"7972","6365","0","3276"
"7974","6359","0","3276"
"7975","6362","0","3276"
"7976","6376","0","3276"
"7977","6389","0","3276"
"7978","6364","0","3276"
"7980","6392","0","3505"
"7981","6398","0","3787"
"7982","4971","0","3830"
"7983","6344","0","3547"
"7985","6392","0","3547"
"7986","6365","0","3547"
"7987","6400","1","3547"
"7988","6402","0","1113"
"7990","6264","0","11985"
"7991","6272","0","11985"
"7992","6394","0","3461"
"7993","6392","2","20"
"7995","6403","0","1923"
"7996","6404","0","998"
"7997","6404","1","998"
"7998","6413","1","3461"
"8000","6414","4",""
"8002","6412","6",""
"8003","6404","2","741"
"8004","6400","0","741"
"8005","6417","0",""
"8006","6417","0","741"
"8008","6272","0","1101"
"8010","6409","11","1101"
"8012","6412","2","1156"
"8013","6403","2",""
"8015","6423","0","1829"
"8016","6417","0","825"
"8020","6393","0","3885"
"8024","6393","0","721"
"8025","6409","0","3547"
"8026","6434","0","51"
"8027","6402","0","2111"
"8029","6444","0","2910"
"8030","6444","2","1156"
"8031","6409","0","1251"
"8032","210","0","120"
"8033","210","0","120"
"8034","6423","0",""
"8036","6409","0","1156"
"8037","6447","1","3955"
"8038","6444","0","2910"
"8039","6433","0","3505"
"8040","6400","0",""
"8041","6450","0","241"
"8042","6385","0","3830"
"8043","6450","1","3830"
"8044","6452","1","982"
"8045","6400","0","3547"
"8046","6452","0","3505"
"8047","6452","0","3446"
"8048","6452","0","3446"
"8049","6449","0","825"
"8050","6456","4","51"
"8051","6450","0","3830"
"8052","6449","0","395"
"8053","6374","1","653"
"8054","6224","0","1428"
"8055","6452","0","3505"
"8056","6464","0","3505"
"8057","6012","0","1829"
"8059","6467","1",""
"8060","6467","0",""
"8062","6469","0","20"
"8063","6469","0","3659"
"8064","6445","1","458"
"8065","6467","0","751"
"8066","6467","0","751"
"8068","6232","0","1317"
"8069","6465","0","3830"
"8072","1245","1","1156"
"8073","6467","0","1156"
"8074","6473","0","1156"
"8075","6467","1",""
"8077","6473","0",""
"8078","6478","2","1156"
"8081","6478","0","1198"
"8082","6466","0","1198"
"8083","6347","0","2469"
"8084","6347","2","3900"
"8085","6465","0","3900"
"8086","6347","0","2469"
"8088","6479","0","3547"
"8089","6479","0","3982"
"8092","4460","1","3547"
"8094","6445","0","3325"
"8095","6478","0",""
"8096","6466","0","3547"
"8097","6424","0","1217"
"8099","6478","0","1198"
"8100","6484","0","2289"
"8101","4462","0","2946"
"8102","6484","0","3325"
"8103","6409","2","1101"
"8104","6409","2","2612"
"8105","6478","0","539"
"8106","6452","0","982"
"8107","6479","0","3547"
"8108","6479","0","288"
"8109","523","0","1775"
"8111","6488","1","1251"
"8112","6487","0","1954"
"8113","523","0","159"
"8115","6488","0","3830"
"8117","102","0","2077"
"8118","6466","0","3962"
"8119","2218","1","2612"
"8120","6496","1","2958"
"8121","6478","0",""
"8122","6496","1",""
"8123","6496","2","2958"
"8124","6495","3","2702"
"8125","6500","0","364"
"8126","6501","0","3830"
"8127","6505","0","3361"
"8128","6501","0","364"
"8129","6483","0","3446"
"8130","6508","1","3830"
"8131","6508","0","4001"
"8132","6485","0","3830"
"8133","6508","1","3830"
"8134","6509","0","4001"
"8135","6493","0","1143"
"8136","6493","0","3830"
"8137","6500","0","4007"
"8138","6509","0","3830"
"8139","6500","0",""
"8141","6445","0","3957"
"8142","6485","0","3957"
"8144","6514","0",""
"8145","6483","0","154"
"8146","6518","3","3325"
"8147","6518","2",""
"8148","6518","0","1156"
"8149","6487","0","3982"
"8150","6518","0","3971"
"8151","6518","0","14"
"8152","6518","0","3971"
"8154","6520","0","3971"
"8155","6527","0","189"
"8156","6527","0","154"
"8157","6527","0","364"
"8158","2605","1","3830"
"8159","6533","1","3830"
"8160","6424","0","3405"
"8161","6533","1","3830"
"8162","6479","0","3547"
"8163","6527","0","154"
"8164","6514","0","2998"
"8166","6496","0","2702"
"8167","6529","1","4010"
"8168","6533","0","4013"
"8169","6514","0",""
"8170","6525","0","2301"
"8171","6520","0","2301"
"8172","6545","2","51"
"8173","6545","0","1156"
"8174","6545","0","2943"
"8175","6547","2","3830"
"8176","6545","0","3830"
"8177","6547","3","3830"
"8178","6550","1","3830"
"8179","6514","2","2345"
"8180","6547","1","3830"
"8181","6551","3","3505"
"8182","6551","0","2077"
"8183","6505","0","998"
"8185","6547","0","950"
"8186","6557","3","450"
"8188","4971","1","1954"
"8189","6562","2","3830"
"8190","6562","0","2332"
"8191","6554","0","2853"
"8192","6549","0","950"
"8194","6516","0","3112"
"8196","6439","0","1636"
"8197","6508","0","2447"
"8198","6572","0","2933"
"8199","6569","0","2933"
"8200","6573","3","20"
"8201","6571","1","3830"
"8202","6572","0","141"
"8203","6572","0","2933"
"8204","6567","1","1101"
"8205","6573","1","3821"
"8206","6567","1","3830"
"8208","6572","0",""
"8209","6585","0","3830"
"8210","6566","0","51"
"8211","6587","1","539"
"8212","6567","3","1101"
"8213","6561","1","825"
"8214","6585","2",""
"8215","6583","2",""
"8216","6572","0","1923"
"8217","6505","0","3361"
"8218","6587","0","2773"
"8219","6585","0","3830"
"8220","6561","0","3830"
"8221","6586","2","395"
"8222","6583","0","3769"
"8223","6567","0","3830"
"8225","6585","0","2239"
"8226","6550","0","2943"
"8227","6585","0","3830"
"8228","6587","2","2946"
"8229","6586","0","539"
"8230","6501","0","860"
"8231","6501","0","3656"
"8233","6559","0","751"
"8234","6602","0","3326"
"8235","6583","0",""
"8236","6600","3",""
"8237","6600","0","20"
"8238","6597","4","2910"
"8239","6602","3",""
"8240","6557","2",""
"8241","6597","1","2332"
"8242","6501","0","2091"
"8243","6559","0","2447"
"8244","6610","0","1743"
"8245","6610","0","1743"
"8248","6564","0","4032"
"8256","6583","0","2287"
"8259","808","0","14"
"8260","6622","0","962"
"8261","6622","1",""
"8262","6622","8","1278"
"8263","6622","1","1156"
"8264","6627","0","962"
"8265","6618","3","4051"
"8266","6627","0","2943"
"8267","6627","0","2943"
"8268","6624","0","3175"
"8269","6628","3","962"
"8270","6629","0",""
"8272","6634","1","288"
"8275","6639","3","1101"
"8278","6639","0","1156"
"8279","6638","0","721"
"8281","6638","0","1156"
"8282","6638","0","721"
"8283","6643","1","1156"
"8284","6643","0","1829"
"8285","6620","0","982"
"8286","6646","0","3175"
"8287","6550","0","3830"
"8289","6643","2","501"
"8290","6643","4","3830"
"8291","6653","0","3830"
"8292","6653","0","962"
"8293","6653","2","3830"
"8294","6651","0","395"
"8296","6653","0","962"
"8297","6643","4","395"
"8298","6653","1","3830"
"8299","6655","0","3830"
"8302","6655","2","3830"
"8304","6655","0","4082"
"8305","6655","0","3830"
"8307","6620","1","4062"
"8308","6618","2","4062"
"8309","6649","0","4077"
"8310","6651","0","4077"
"8311","6653","2","962"
"8312","5729","1","20"
"8313","6661","4",""
"8314","6657","0","1156"
"8315","6664","1",""
"8316","6656","0",""
"8317","6656","1","4082"
"8319","6653","7",""
"8320","6657","0","1687"
"8321","6661","1","4086"
"8322","6667","0","1156"
"8323","6657","0","567"
"8324","1070","2","2946"
"8325","6667","0","4092"
"8326","6667","0","1156"
"8327","6667","0","4092"
"8328","6667","1","1156"
"8329","1717","1","3955"
"8330","6666","1",""
"8331","6666","0","450"
"8332","6602","0","3656"
"8333","6666","0","2447"
"8334","6620","0","4062"
"8335","6595","0","541"
"8336","6673","0","4092"
"8337","6672","1","1687"
"8339","6678","2",""
"8342","6678","2","3037"
"8343","6678","0","1198"
"8344","6678","4",""
"8345","6673","1","3325"
"8346","6679","11","1198"
"8347","6673","2","1198"
"8348","6672","0","395"
"8349","6669","0","962"
"8350","6669","0","154"
"8352","6672","2","1687"
"8353","6659","0","2900"
"8354","6672","0","395"
"8355","6681","1",""
"8356","6679","0",""
"8357","6681","0","14"
"8358","6681","0",""
"8359","6668","0","3361"
"8360","6675","0","4114"
"8361","6679","0","3830"
"8362","6679","7","3830"
"8363","6678","6","1581"
"8364","6676","1","891"
"8365","6678","4","3830"
"8366","6673","1","3656"
"8367","6687","0","4051"
"8368","6655","0","1251"
"8369","6678","3",""
"8370","6689","0","1684"
"8371","6624","0","1251"
"8372","6689","2","653"
"8373","6661","3",""
"8374","6691","0","1156"
"8375","6614","1","3150"
"8376","6703","3","1198"
"8377","6700","0","1198"
"8378","6700","0","4132"
"8379","6703","1","4132"
"8380","6700","0","1198"
"8382","5630","0","4132"
"8383","6702","0","4092"
"8384","6700","0","4132"
"8385","6700","0","1198"
"8386","6700","0","4132"
"8387","6700","1","1198"
"8388","6662","1","982"
"8390","6702","0","3794"
"8391","6499","0","284"
"8392","6378","0","294"
"8394","6703","1","962"
"8395","6684","5","2447"
"8398","6701","0","2239"
"8399","6702","0","3794"
"8400","6707","3","3505"
"8403","6678","0","1581"
"8404","6713","0","974"
"8405","6713","0","974"
"8406","6624","0","3175"
"8407","6690","0","3175"
"8408","6709","0","962"
"8409","6709","0","3794"
"8410","6678","2",""
"8411","6702","0","4092"
"8412","6346","0","457"
"8413","6712","1","2781"
"8414","6713","0","14"
"8415","6712","0","974"
"8416","6719","7","974"
"8417","6713","0","974"
"8418","6712","0","3990"
"8419","6721","7","1929"
"8420","6721","0","1251"
"8421","6445","0","20"
"8422","6719","4",""
"8423","6721","2","1156"
"8424","6713","0","4035"
"8425","6722","2","3446"
"8426","6713","1","2698"
"8428","6730","0","2091"
"8429","6708","0","1365"
"8430","6535","0","1365"
"8431","6730","0","1179"
"8432","6687","0","1365"
"8433","6734","0","1156"
"8434","6735","0","1179"
"8435","6703","0","2865"
"8436","6708","0","3505"
"8437","6713","0","974"
"8438","6734","0","605"
"8440","6713","0","974"
"8441","6716","1","87"
"8442","6739","0","1156"
"8443","6709","1","3830"
"8444","6713","1","3081"
"8445","6713","1","3081"
"8446","6738","0","1198"
"8447","6722","2","20"
"8448","6744","2","1156"
"8449","6744","0","2943"
"8450","6655","0","4082"
"8451","6744","0","2943"
"8452","6744","2","51"
"8453","6744","0","1156"
"8454","6750","1","3830"
"8455","6751","0","2345"
"8456","6751","0","2501"
"8457","6738","0",""
"8458","6738","0","1198"
"8459","6719","0","2781"
"8460","6746","0","605"
"8461","6744","0","2943"
"8462","6367","0","1716"
"8463","6346","0","1716"
"8464","6719","0","974"
"8465","6403","0","998"
"8466","6655","0","1251"
"8467","6594","0","2595"
"8468","6755","0","2698"
"8469","6719","0","2781"
"8470","6594","0","2798"
"8471","6678","0",""
"8472","6755","3",""
