Id,Reputation
"51288","1"
"51289","1"
"51291","101"
"51294","6"
"51295","223"
"51296","101"
"51297","101"
"51298","1"
"51299","1"
"51300","1"
"51301","1"
"51302","101"
"51303","1"
"51305","1"
"51307","165"
"51308","101"
"51309","61"
"51310","101"
"51311","101"
"51312","1"
"51313","101"
"51314","1"
"51315","13"
"51316","101"
"51317","1"
"51318","1"
"51319","1"
"51321","1"
"51322","65"
"51323","6"
"51324","1"
"51325","14"
"51326","101"
"51327","1"
"51328","101"
"51329","1"
"51330","1"
"51331","1"
"51332","101"
"51333","1"
"51334","101"
"51335","103"
"51336","228"
"51337","101"
"51338","101"
"51339","101"
"51340","211"
"51341","101"
"51342","1"
"51343","101"
"51344","1"
"51345","101"
"51346","1"
"51347","123"
"51348","1"
"51350","133"
"51351","1"
"51352","101"
"51353","1"
"51354","101"
"51355","111"
"51357","101"
"51358","36"
"51359","1"
"51360","101"
"51362","1"
"51363","101"
"51364","1"
"51365","3"
"51366","106"
"51367","101"
"51369","1"
"51370","4"
"51371","26"
"51372","1"
"51373","1"
"51374","101"
"51375","51"
"51376","1"
"51378","101"
"51379","101"
"51380","101"
"51381","168"
"51382","1"
"51383","113"
"51384","1"
"51385","101"
"51386","132"
"51387","101"
"51388","101"
"51389","1"
"51390","101"
"51391","101"
"51392","11"
"51393","168"
"51394","1"
"51395","101"
"51396","1"
"51397","101"
"51398","111"
"51399","1"
"51401","101"
"51402","101"
"51403","109"
"51405","101"
"51406","3"
"51407","111"
"51408","101"
"51409","101"
"51410","1"
"51412","1"
"51415","1"
"51416","106"
"51417","1"
"51418","1"
"51419","1"
"51421","103"
"51423","101"
"51424","1"
"51425","13"
"51426","1"
"51427","106"
"51428","6"
"51429","1"
"51431","1"
"51432","3"
"51433","101"
"51434","896"
"51435","101"
"51437","101"
"51438","103"
"51439","101"
"51440","1"
"51441","1"
"51442","101"
"51444","101"
"51445","1"
"51446","1"
"51447","1"
"51448","101"
"51450","11"
"51451","1"
"51453","1"
"51454","1"
"51455","1"
"51456","1"
"51457","8"
"51459","1"
"51460","1"
"51461","1"
"51462","1"
"51463","343"
"51464","1"
"51465","101"
"51466","26"
"51467","1"
"51468","1"
"51469","101"
"51470","1"
"51471","1"
"51472","1"
"51473","101"
"51474","101"
"51475","101"
"51476","1"
"51477","1"
"51478","126"
"51479","101"
"51480","111"
"51481","1"
"51482","11"
"51483","101"
"51484","101"
"51485","101"
"51486","1"
"51487","101"
"51488","26"
"51489","101"
"51490","1"
"51491","1"
"51492","1"
"51493","101"
"51494","1"
"51495","1"
"51497","101"
"51498","101"
"51500","1"
"51501","101"
"51502","1"
"51504","11"
"51505","101"
"51506","1"
"51507","1"
"51508","1"
"51509","1"
"51510","101"
"51511","11"
"51512","1"
"51513","101"
"51514","126"
"51517","101"
"51518","33"
"51519","155"
"51521","109"
"51522","101"
"51523","101"
"51524","101"
"51525","101"
"51526","1"
"51528","1"
"51529","101"
"51530","101"
"51532","101"
"95928","106"
"95929","1"
"95930","1"
"95931","6"
"95932","101"
"95933","1"
"95934","101"
"95935","1"
"95936","13"
"95937","1"
"95938","1"
"95939","1"
"95940","101"
"95941","101"
"95942","101"
"95943","101"
"95944","1"
"95945","101"
"95946","1"
"95947","1"
"95948","1"
"95949","101"
"95950","1"
"95951","101"
"95952","1"
"95953","1"
"95954","101"
"95955","1"
"95956","6"
"95957","1"
"95958","1"
"95959","1"
"95960","1"
"95961","1"
"95962","1"
"95963","1"
"95964","1"
"95965","101"
"95966","99"
"95967","106"
"95968","1"
"95969","1"
"95970","101"
"95971","1"
"95972","101"
"95973","1"
"95974","1"
"95975","1"
"95976","372"
"95977","1"
"95978","1"
"95979","1"
"95981","1"
"95982","101"
"95983","1"
"95984","1"
"95985","1"
"95986","101"
"95987","1"
"95988","1"
"95989","101"
"95990","101"
"95991","1"
"95992","11"
"95993","1"
"95994","1"
"95995","1"
"95996","1"
"95997","1"
"95998","101"
"95999","1"
"96000","1"
"96001","39"
"96002","1"
"96003","101"
"96004","1"
"96005","1"
"96007","101"
"96008","1"
"96009","1"
"96010","101"
"96011","1"
"96012","1"
"96013","131"
"96014","116"
"96015","1"
"96016","1"
"96017","1"
"96018","1"
"96019","101"
"96020","1"
"96021","1"
"96022","1"
"96023","1"
"96024","196"
"96025","101"
"96026","1"
"96027","101"
"96028","1"
"96029","1"
"96030","1"
"96031","1"
"96032","21"
"96033","101"
"96034","3"
"96035","1"
"96036","1"
"96037","101"
"96038","1"
"96039","11"
"96040","101"
"96041","1"
"96042","1"
"96043","1"
"96044","1"
"96045","1"
"96046","1"
"96047","1"
"96048","101"
"96049","118"
"96050","101"
"96051","111"
"96052","1"
"96053","1"
"96054","101"
"96055","1"
"96056","29"
"96057","1"
"96058","101"
"96059","1"
"96060","1"
"96061","8"
"96062","11"
"96063","1"
"96064","1"
"96065","126"
"96066","1"
"96067","108"
"96068","1"
"96069","3"
"96070","101"
"96071","101"
"96072","1"
"96073","101"
"96074","1"
"96075","1"
"96076","1"
"96077","1"
"96078","6"
"96079","1"
"96080","26"
"96081","101"
"96082","1"
"96083","1"
"96084","1"
"96085","1"
"96086","101"
"96087","630"
"96088","101"
"96089","16"
"96090","101"
"96091","1"
"96092","1"
"96093","1"
"96094","101"
"96095","1"
"96096","1"
"96097","10"
"96098","1"
"96099","1"
"96100","1"
"96101","1"
"96102","16"
"96103","111"
"96104","66"
"96105","41"
"96106","1"
"96107","1"
"96108","1"
"96109","1"
"96110","103"
"96111","1"
"96112","1"
"96113","1"
"96114","101"
"96115","1"
"96116","20"
"96117","1"
"96118","1"
"96119","1"
"96120","5"
"96121","1"
"96122","1"
"96123","1"
"96124","101"
"96125","101"
"96126","101"
"96127","1"
"96128","1"
"96129","101"
"96130","101"
"96131","1"
"96132","14"
"96134","1"
"96135","101"
"96136","11"
"96137","101"
"96138","1"
"96139","1"
"96140","1"
"96141","6"
"96142","9"
"96143","1"
"96144","21"
"96145","1"
"96146","3"
"96147","1"
"96148","1"
"96149","1"
"96150","1"
"96151","101"
"96152","1"
"96153","1"
"96154","1"
"96155","1"
"96156","108"
"96157","1"
"96158","1"
"96159","11"
"96160","1"
"96161","1"
"96162","101"
"96163","1"
"96164","1"
"96165","1"
"96166","6"
"96167","1"
"96168","101"
"96169","1"
"96170","1"
"96171","19"
"96172","1"
"96173","1"
"96174","8"
"96175","3"
"96176","1"
"96177","1"
"96178","1"
"96179","1"
"96180","1"
"96181","1"
"96182","1"
"96183","106"
"96184","101"
"96186","106"
"96187","1"
"96188","1"
"96189","1"
"96190","1"
"96191","1"
"96192","1"
"96193","1"
"96194","1"
"96195","1"
"96196","21"
"96197","1"
"96198","84"
"96199","116"
"96200","1"
"96201","1"
"96202","121"
"96203","101"
"96204","1"
"96205","3"
"96206","101"
"96207","101"
"96208","101"
"96209","1"
"96210","1"
"96211","1"
"96212","101"
"96213","1"
"96214","101"
"96215","1"
"96216","101"
"96217","1"
"96218","1"
"96219","3"
"96220","126"
"96221","1"
"96222","101"
"96223","1"
"96224","1"
"96225","1"
"96226","1"
"96227","101"
"96228","1"
"96229","1"
"96230","1"
"96231","1"
"96232","1"
"96233","1"
"96234","1"
"96235","1"
"96236","1"
"96237","1"
"96238","3"
"96239","1"
"96240","1"
"96241","101"
"96242","101"
"96243","1"
"96244","1"
"96245","1"
"96246","1"
"96247","101"
"96248","1"
"96249","101"
"96250","1"
"96251","1"
"96252","101"
"96253","1"
"96254","1"
"96255","1"
"96256","1"
"96257","1"
"96258","1"
"96259","1"
"96260","31"
"96261","1"
"96262","101"
"96263","1"
"96264","101"
"96265","1"
"96266","1"
"96267","1"
"96268","1"
"96269","1"
"96270","101"
"96271","1"
"96272","101"
"96273","101"
"96274","1"
"96275","101"
"96276","1"
"96277","103"
"96278","1"
"96279","13"
"96280","25"
"96281","1"
"96282","96"
"96283","1"
"96284","6"
"96285","101"
"96286","1"
"96287","1"
"96288","1"
"96290","1"
"96291","1"
"96292","1"
"96293","1"
"96294","1"
"96295","51"
"96296","36"
"96297","1"
"96298","1"
"96299","1"
"96300","101"
"96301","3"
"96302","1"
"96303","1"
"96304","1"
"96305","1"
"96306","1"
"96307","1"
"96308","1"
"96309","1"
"96310","101"
"96311","1"
"96312","1"
"96313","1"
"96314","1"
"96315","1"
"96316","1"
"96317","26"
"96318","1"
"96319","1"
"96321","101"
"96322","1"
"96323","1"
"96324","1"
"96325","1"
"96326","1"
"96327","1"
"96328","1"
"96329","1"
"96330","1"
"96331","101"
"96332","144"
"96333","1"
"96334","1"
"96335","1"
"96336","101"
"96337","16"
"96338","101"
"96339","101"
"96340","101"
"96341","1"
"96342","1"
"96343","4"
"96344","101"
"96345","1"
"96346","11"
"96347","1"
"96348","1"
"96349","1"
"96350","1"
"96351","1"
"96352","101"
"96353","26"
"96354","185"
"96355","1"
"96356","1"
"96357","1"
"96358","101"
"96359","101"
"96360","1"
"96361","1"
"96362","1"
"96363","101"
"96364","1"
"96365","1"
"96366","1"
"96367","101"
"96368","8"
"96369","1"
"96370","1"
"96371","101"
"96372","1"
"96373","1"
"96374","1"
"96375","21"
"96376","18"
"96377","1"
"96378","1"
"96379","101"
"96380","1"
"96381","1"
"96382","103"
"96383","97"
"96384","101"
"96385","101"
"96386","1"
"96387","1"
"96388","8"
"96389","1"
"96390","1"
"96391","101"
"96392","1"
"96393","1"
"96394","1"
"96395","1"
"96396","21"
"96397","108"
"96398","141"
"96399","1"
"96400","101"
"96401","1"
"96402","11"
"96403","1"
"96404","101"
"96405","1"
"96406","6"
"96407","1"
"96408","1"
"96409","1"
"96410","101"
"96411","1"
"96412","1"
"96413","1"
"96414","1"
"96415","1"
"96416","101"
"96417","41"
"96418","1"
"75528","101"
"75529","1"
"75530","106"
"75531","101"
"75532","1"
"75533","1"
"75534","130"
"75535","1"
"75536","1"
"75538","1"
"75539","1"
"75540","101"
"75541","101"
"75542","1"
"75543","1"
"75544","101"
"75545","16"
"75546","101"
"75547","43"
"75549","1"
"75550","1"
"75551","101"
"75552","17"
"75553","1"
"75554","114"
"75555","1"
"75556","101"
"75557","101"
"75558","1"
"75559","1"
"75560","1"
"75561","6"
"75562","1"
"75563","101"
"75564","1"
"75565","1"
"75566","1"
"75567","1"
"75568","101"
"75569","101"
"75570","101"
"75572","1"
"75573","21"
"75574","10"
"75576","1"
"75577","101"
"75578","1"
"75579","1"
"75580","101"
"75581","1"
"75582","1"
"75583","1"
"75584","101"
"75585","101"
"75586","1"
"75587","101"
"75588","1"
"75589","111"
"75590","121"
"75591","1"
"75592","1"
"75593","6"
"75594","101"
"75595","1"
"75596","1"
"75598","1"
"75599","1"
"75600","1"
"75602","101"
"75603","101"
"75604","18"
"75605","1"
"75606","101"
"75607","101"
"75608","101"
"75610","1"
"75611","1"
"75612","101"
"75613","1"
"75614","1"
"75615","1"
"75616","1"
"75617","1"
"75618","1"
"75619","1"
"75620","111"
"75621","28"
"75622","1"
"75623","101"
"75624","11"
"75625","1"
"75626","721"
"75627","5718"
"75628","101"
"75629","111"
"75630","101"
"75631","101"
"75632","1"
"75633","101"
"75634","1"
"75635","82"
"75636","101"
"75638","101"
"75639","4"
"75640","1"
"75641","101"
"75642","1"
"75643","1"
"75645","1"
"75646","32"
"75648","89"
"75649","101"
"75650","1"
"75651","101"
"75652","101"
"75653","101"
"75655","144"
"75656","1"
"75657","101"
"75658","1"
"75659","113"
"75660","1"
"75661","1"
"75662","1"
"75663","123"
"75664","1"
"75665","1"
"75666","101"
"75667","1"
"75668","1"
"75669","101"
"75670","1"
"75671","1"
"75672","101"
"75673","11"
"75674","1"
"75675","26"
"75676","11"
"75677","1"
"75678","1"
"75679","1"
"75680","1"
"75681","1"
"75683","101"
"75684","109"
"75686","176"
"75687","126"
"75688","101"
"75690","101"
"75691","14"
"75692","101"
"75693","101"
"75695","1"
"75696","101"
"75697","8"
"75698","101"
"75699","101"
"75700","1"
"75701","1"
"75702","101"
"75703","1"
"75704","101"
"75705","101"
"75706","1"
"75707","1"
"75708","1"
"75709","6"
"75710","101"
"75711","1"
"75713","6"
"75714","131"
"75715","153"
"75716","142"
"75717","1"
"75718","1"
"75719","1"
"75721","101"
"75722","1"
"75723","1"
"75724","101"
"75725","1"
"75727","13"
"75728","101"
"75729","1"
"75731","1"
"75732","1"
"75733","101"
"75734","1"
"75735","1"
"75736","1"
"75737","101"
"75738","122"
"75739","1"
"75743","1"
"75744","1"
"75749","1"
"75755","11"
"75757","1"
"75759","101"
"75762","101"
"75763","1"
"75764","1"
"75765","101"
"75766","1"
"75768","11"
"75771","101"
"75773","1"
"75774","133"
"75776","1"
"75777","1"
"75778","1"
"75779","1"
"75780","1"
"75781","1"
"75782","101"
"75783","1"
"75784","1"
"75786","1"
"75787","1"
"75788","38"
"75789","9"
"75790","1"
"75791","1"
"75792","101"
"75793","168"
"75794","1"
"75795","1"
"75796","71"
"75797","1"
"75798","1"
"75799","1"
"75800","101"
"75801","101"
"75803","1"
"75804","1"
"75805","101"
"75806","1"
"75807","101"
"75809","1"
"75810","1"
"75811","101"
"75812","101"
"75813","101"
"75814","101"
"75815","1"
"75816","1"
"75817","138"
"75818","1"
"75819","1"
"75820","101"
"75821","1"
"75823","11"
"75825","1"
"75826","16"
"75827","1"
"75829","47"
"75830","16"
"75831","101"
"75832","1"
"75833","101"
"75834","1"
"75835","21"
"75836","101"
"75837","101"
"75840","1"
"75841","1"
"75842","101"
"75843","101"
"75845","101"
"75846","101"
"75847","1"
"75848","1"
"75849","1"
"75850","1"
"75851","101"
"75852","1"
"75853","13"
"75854","152"
"75855","26"
"75856","1"
"75857","101"
"75858","1"
"75859","101"
"75861","1"
"75862","1"
"75863","101"
"75864","1"
"75866","1"
"75867","1"
"75868","1"
"75869","101"
"75870","1"
"75871","1"
"75872","101"
"75875","101"
"75876","101"
"75877","10"
"75878","1"
"75879","1"
"75880","1"
"75881","1"
"75882","1"
"75883","101"
"75884","101"
"75886","101"
"75887","1"
"75888","13"
"75889","51"
"75890","1"
"75891","1"
"75893","1"
"75894","1"
"75895","1"
"75896","1"
"75897","101"
"75898","101"
"75899","1"
"75901","3"
"75902","1"
"75903","103"
"75904","101"
"75906","101"
"75907","101"
"75908","11"
"75909","1"
"75912","1"
"75913","1"
"75914","16"
"75915","101"
"75916","101"
"75918","1"
"75919","101"
"75920","1"
"75921","1"
"75922","1"
"75923","101"
"75924","1"
"75925","1"
"75926","1"
"75927","1"
"75928","1"
"75929","1"
"75930","1"
"75931","101"
"75932","101"
"75933","18"
"75934","101"
"75935","101"
"75936","101"
"75937","101"
"75938","13"
"75939","1"
"75940","1"
"75941","1"
"75942","1"
"75943","101"
"75944","1"
"75946","101"
"75948","1"
"75949","1"
"75951","1"
"75952","1"
"75953","101"
"75954","101"
"75955","101"
"75956","101"
"75958","1"
"75959","1"
"75961","191"
"75962","1"
"75963","1"
"75964","101"
"75965","1"
"75966","1"
"75967","101"
"75968","1"
"75969","1"
"75970","101"
"75971","1"
"75972","1"
"75973","1"
"75974","31"
"75975","101"
"75976","1"
"75977","1"
"75978","1"
"75979","1"
"75980","1"
"75981","1"
"75982","1"
"75983","24"
"75984","101"
"75985","1"
"75986","1"
"75987","57"
"75988","101"
"75989","1"
"75990","1"
"75991","145"
"75992","1"
"75994","1"
"75995","3"
"75997","1"
"75998","101"
"75999","101"
"76000","1"
"76001","1"
"76002","1"
"76004","1"
"76006","1"
"76007","101"
"76008","51"
"76009","31"
"76010","1"
"76012","101"
"76013","1"
"76014","1"
"76015","1"
"76017","1"
"76018","1"
"76020","1"
"76021","1"
"76022","24"
"76023","1"
"76024","101"
"76025","73"
"76027","1"
"76028","1"
"76029","1"
"76030","1"
"76031","1"
"76032","131"
"76033","101"
"76034","1"
"76035","1"
"76036","1"
"76037","1"
"76038","1"
"76040","101"
"76041","1"
"76043","91"
"76044","101"
"76045","1"
"76046","476"
"76049","106"
"76050","26"
"76051","1"
"76053","1"
"76054","11"
"76056","1"
"76057","101"
"76058","1"
"76059","13"
"76060","101"
"76061","17"
"76062","1"
"76063","53"
"76064","1"
"76065","1"
"76066","109"
"76067","6"
"76068","1"
"76069","101"
"76070","1"
"76072","1"
"76074","1"
"76075","101"
"76078","101"
"113161","101"
"113162","1"
"113163","101"
"113164","1"
"113165","1"
"113166","101"
"113167","1"
"113168","1"
"113169","101"
"113170","1"
"113171","1"
"113172","101"
"113173","101"
"113174","1"
"113175","1"
"113176","1"
"113177","101"
"113178","1"
"113179","101"
"113180","1"
"113181","1"
"113182","1"
"113183","1"
"113184","1"
"113185","1"
"113186","1"
"113187","131"
"113188","1"
"113189","1"
"113190","1"
"113191","3"
"113192","8"
"113193","1"
"113194","101"
"113195","1"
"113196","101"
"113197","101"
"113198","1"
"113199","101"
"113200","101"
"113201","6"
"113202","97"
"113203","1"
"113204","3"
"113205","1"
"113206","101"
"113207","1"
"113208","71"
"113209","1"
"113210","101"
"113211","1"
"113212","1"
"113213","1"
"113214","1"
"113215","101"
"113216","101"
"113217","1"
"113218","1"
"113219","1"
"113220","8"
"113221","121"
"113222","1"
"113223","106"
"113224","1"
"113225","101"
"113226","1"
"113227","193"
"113228","1"
"113229","1"
"113230","1"
"113231","1"
"113232","101"
"113233","101"
"113234","101"
"113235","1"
"113236","1"
"113237","1"
"113238","101"
"113239","1"
"113240","101"
"113241","1"
"113242","101"
"113243","1"
"113244","21"
"113245","101"
"113246","1"
"113247","3"
"113248","101"
"113249","101"
"113250","1"
"113251","1"
"113252","101"
"113253","1"
"113254","14"
"113255","1"
"113256","135"
"113257","51"
"113258","135"
"113259","1"
"113260","1"
"113261","1"
"113262","1"
"113263","1"
"113264","1"
"113265","1"
"113266","1"
"113267","65"
"113268","1"
"113269","91"
"113270","1"
"113271","1"
"113272","1"
"113273","101"
"113274","101"
"113275","1"
"113276","101"
"113277","101"
"113278","101"
"113279","101"
"113280","1"
"113281","1"
"113282","1"
"113283","101"
"113284","1"
"113285","3"
"113286","1"
"113287","1"
"113288","1"
"113289","1"
"113290","1"
"113291","1"
"113292","1"
"113293","1"
"113294","101"
"113295","6"
"113296","1"
"113297","1"
"113298","1"
"113299","1"
"113300","1"
"113301","101"
"113302","1"
"113303","1"
"113304","8"
"113305","1"
"113306","101"
"113307","101"
"113308","1"
"113309","1"
"113310","1"
"113311","1"
"113312","1"
"113313","108"
"113314","29"
"113315","1"
"113316","1"
"113317","1"
"113318","1"
"113319","33"
"113320","108"
"113321","101"
"113322","101"
"113323","1"
"113324","25"
"113325","6"
"113326","1"
"113327","1"
"113328","1"
"113329","1"
"113330","1"
"113331","1"
"113332","1"
"113333","1"
"113334","101"
"113335","101"
"113336","1"
"113338","101"
"113339","1"
"113340","101"
"113341","1"
"113342","1"
"113343","1"
"113344","1"
"113345","1"
"113346","3"
"113347","1"
"113348","1"
"113349","1"
"113350","1"
"113351","1"
"113352","101"
"113353","101"
"113354","3"
"113355","1"
"113356","1"
"113357","1"
"113358","101"
"113359","3"
"113360","101"
"113361","11"
"113362","1"
"113363","101"
"113364","1"
"113365","117"
"113366","1"
"113367","1"
"113368","1"
"113369","101"
"113370","1"
"113371","101"
"113372","6"
"113373","1"
"113374","1"
"113375","1"
"113376","1"
"113377","1"
"113378","121"
"113379","1"
"113380","1"
"113381","8"
"113382","8"
"113383","101"
"113384","1"
"113385","101"
"113386","1"
"113387","101"
"113388","1"
"113389","1"
"113390","101"
"113391","6"
"113392","1"
"113393","1"
"113394","101"
"113395","1"
"113396","1"
"113397","101"
"113398","1"
"113399","101"
"113400","1"
"113401","1"
"113402","1"
"113403","11"
"113404","1"
"113405","1"
"113406","1"
"113407","1"
"113408","1"
"113409","1"
"113410","1"
"113411","16"
"113412","1"
"113413","16"
"113414","1"
"113415","1"
"113416","103"
"113417","101"
"113418","1"
"113419","1"
"113420","1"
"113421","1"
"113422","1"
"113423","1"
"113424","1"
"113425","30"
"113426","101"
"113427","13"
"113428","101"
"113429","11"
"113430","3"
"113431","103"
"113432","101"
"113433","1"
"113434","1"
"113435","1"
"113436","1"
"113437","1"
"113438","12"
"113439","101"
"113440","1"
"113441","1"
"113442","1"
"113443","1"
"113444","11"
"113445","101"
"113446","101"
"113448","101"
"113449","1"
"113450","1"
"113451","1"
"113452","1"
"113453","1"
"113454","1"
"113455","1"
"113456","1"
"113457","1"
"113458","1"
"113459","101"
"113460","101"
"113461","1"
"113462","1"
"113463","1"
"113464","119"
"113465","101"
"113466","1"
"113467","1"
"113468","1"
"113469","6"
"113470","1"
"113471","1"
"113472","1"
"113473","1"
"113474","1"
"113475","1"
"113476","1"
"113477","1"
"113478","1"
"113479","1"
"113480","1"
"113481","1"
"113482","6"
"113483","1"
"113484","1"
"113485","1"
"113486","101"
"113487","1"
"113488","1"
"113489","1"
"113490","101"
"113491","1"
"113492","1"
"113493","101"
"113494","1"
"113495","1"
"113496","1"
"113497","1"
"113498","1"
"113499","101"
"113500","101"
"113501","1"
"113502","1"
"113503","1"
"113504","1"
"113505","1"
"113506","6"
"113507","1"
"113508","1"
"113509","1"
"113510","1"
"113511","1"
"113512","101"
"113513","101"
"113514","101"
"113515","101"
"113516","24"
"113517","101"
"113518","101"
"113519","1"
"113520","101"
"113521","1"
"113522","1"
"113523","1"
"113524","1"
"113525","1"
"113526","101"
"113527","101"
"113529","101"
"113530","1"
"113531","6"
"113532","101"
"113533","1"
"113534","101"
"113535","1"
"113536","1"
"113537","101"
"113538","21"
"113539","1"
"113540","1"
"113541","101"
"113542","1"
"113543","1"
"113544","1"
"113545","6"
"113546","1"
"113547","1"
"113548","1"
"113549","101"
"113550","49"
"113551","101"
"113552","1"
"113553","1"
"113554","101"
"113555","1"
"113556","1"
"113557","1"
"113558","1"
"113559","1"
"113560","1"
"113561","101"
"113562","1"
"113563","4"
"113564","1"
"113565","126"
"113566","6"
"113567","101"
"113568","101"
"113569","1"
"113570","101"
"113571","1"
"113572","101"
"113573","101"
"113574","1"
"113575","1"
"113576","1"
"113577","1"
"113578","1"
"113579","11"
"113580","1"
"113581","1"
"113582","101"
"113583","1"
"113584","11"
"113585","1"
"113586","21"
"113587","1"
"113588","1"
"113589","1"
"113590","1"
"113591","1"
"113592","1"
"113593","103"
"113594","1"
"113595","1"
"113596","1"
"113597","1"
"113598","1"
"113599","1"
"113600","1"
"113601","101"
"113602","1"
"113603","1"
"113604","1"
"114604","1"
"114605","8"
"114606","1"
"114607","101"
"114608","101"
"114609","1"
"114610","1"
"114611","1"
"114612","101"
"114613","1"
"114614","20"
"114615","101"
"114616","1"
"114617","101"
"114618","1"
"114619","1"
"114620","1"
"114621","101"
"114622","324"
"114623","101"
"114624","1"
"114625","1"
"114626","29"
"114627","1"
"114628","113"
"114629","13"
"114630","1"
"114631","1"
"114633","101"
"114634","1"
"114635","1"
"114636","18"
"114637","1"
"114638","1"
"114639","1"
"114640","101"
"114641","1"
"114642","3"
"114643","1"
"114644","1"
"114645","101"
"114646","101"
"114647","1"
"114648","1"
"114649","1"
"114650","1"
"114651","1"
"114652","101"
"114653","1"
"114654","1"
"114655","1"
"114656","1"
"114657","101"
"114658","101"
"114659","1"
"114660","1"
"114661","3"
"114662","1"
"114663","101"
"114664","1"
"114665","1"
"114666","101"
"114667","1"
"114668","101"
"114669","101"
"114670","1"
"114671","1"
"114672","1"
"114673","16"
"114674","101"
"114675","4"
"114676","1"
"114678","1"
"114679","1"
"114680","1"
"114681","101"
"114682","1"
"114683","1"
"114684","101"
"114685","1"
"114686","101"
"114687","101"
"114688","1"
"114689","1"
"29849","151"
"29850","1"
"29851","101"
"29852","37"
"29853","3"
"29855","13"
"29857","101"
"29858","101"
"29859","108"
"29860","575"
"29862","1"
"29863","101"
"29864","101"
"29865","90"
"29867","1"
"29868","2"
"29869","131"
"29870","1"
"29871","1"
"29872","101"
"29873","111"
"29874","1"
"29875","1"
"29876","1"
"29878","101"
"29880","11"
"29883","101"
"29884","101"
"29885","126"
"29886","1"
"29887","148"
"29888","101"
"29890","121"
"29891","1"
"29893","1"
"29894","371"
"29895","1"
"29896","101"
"29897","101"
"29898","101"
"29900","1"
"29901","6"
"29902","1"
"29903","11"
"29904","1"
"29905","101"
"29906","1"
"29907","1"
"29908","101"
"29909","1"
"29910","101"
"29911","58"
"29912","101"
"29913","1"
"29916","66"
"29917","138"
"29918","101"
"29919","128"
"29920","101"
"29921","1"
"29922","1"
"29923","378"
"29924","101"
"29925","1"
"29926","28"
"29927","114"
"29928","101"
"29929","101"
"29931","1"
"29932","147"
"29933","11"
"29934","1"
"29937","1"
"29938","26"
"29939","1"
"29940","26"
"29941","101"
"29942","101"
"29944","101"
"29945","11"
"29946","101"
"29947","101"
"29948","101"
"29950","1"
"29951","101"
"29952","1"
"29953","1"
"29956","101"
"29958","11"
"29959","113"
"29960","101"
"29961","28"
"29962","1"
"29963","1"
"29964","101"
"29965","1"
"29966","101"
"29967","101"
"29968","161"
"29970","901"
"29971","1"
"29972","1"
"29973","453"
"29974","101"
"29975","1"
"29977","101"
"29979","1"
"29980","1"
"29981","22"
"29982","101"
"29983","1"
"29984","101"
"29985","101"
"29986","101"
"29987","137"
"29988","1"
"29989","101"
"29991","1"
"29992","111"
"29993","101"
"29994","76"
"29995","101"
"29996","101"
"29997","1"
"29998","101"
"30000","101"
"30001","1"
"30002","1"
"30003","101"
"30004","1"
"30005","23"
"30007","101"
"30008","113"
"30009","156"
"30010","1"
"30011","21"
"30013","101"
"30014","1"
"30015","1"
"30016","101"
"30017","1"
"30018","101"
"30019","1"
"30020","101"
"30021","1200"
"30022","101"
"30023","1"
"30024","1525"
"30025","1"
"30026","101"
"30027","101"
"30029","1"
"30030","101"
"30031","101"
"30033","101"
"30034","101"
"30035","268"
"30037","1"
"30038","101"
"30039","1"
"30040","101"
"30041","101"
"30043","1"
"30044","1"
"30045","103"
"30047","1"
"30048","1"
"30049","1"
"30050","1"
"30051","131"
"30052","1"
"30053","101"
"30054","101"
"30055","1"
"30056","15"
"30057","1"
"30058","111"
"30059","101"
"30061","101"
"30062","32"
"30063","106"
"30064","1"
"30065","1"
"30066","101"
"30067","101"
"30068","1"
"30069","9"
"30070","11"
"30073","101"
"30074","101"
"30075","101"
"30076","101"
"30078","1"
"30079","1"
"30080","101"
"30082","1"
"30083","126"
"30084","1"
"30085","101"
"30086","101"
"30087","1"
"30088","103"
"30089","1"
"30090","16"
"30091","11"
"30093","108"
"30094","1"
"30096","1"
"30097","145"
"30098","183"
"30099","1"
"30100","145"
"30101","1"
"30102","101"
"30103","101"
"30104","1"
"30105","1"
"30106","1"
"30107","1"
"30108","106"
"30109","1"
"30110","101"
"30112","101"
"30113","1"
"30114","19"
"30115","1"
"30117","1"
"30118","1"
"30119","11"
"30120","1"
"30121","188"
"30122","101"
"30123","101"
"30124","101"
"30125","101"
"30127","1"
"30128","101"
"30129","1"
"30130","111"
"30131","1"
"30132","101"
"30133","101"
"30134","101"
"30136","1"
"30138","1"
"30140","11"
"30141","103"
"30142","101"
"30143","101"
"30144","225"
"30145","101"
"30146","101"
"30147","106"
"30149","101"
"30150","101"
"30151","101"
"30152","315"
"30153","1"
"30155","101"
"30156","171"
"30157","101"
"30158","101"
"30159","1"
"30160","1"
"30161","101"
"30162","1"
"30163","136"
"30164","101"
"30165","185"
"30166","101"
"30167","131"
"30168","11"
"30169","101"
"30170","6"
"30171","103"
"30172","101"
"30173","1"
"30174","101"
"30175","101"
"30176","1"
"30177","1"
"30178","1"
"30179","19"
"30180","1"
"30181","289"
"30182","1"
"30184","1"
"30185","101"
"30186","1"
"30187","101"
"30188","101"
"30189","101"
"30190","101"
"30191","1"
"30192","101"
"30193","31"
"30195","155"
"30196","101"
"30197","1"
"30198","1"
"30199","101"
"30200","101"
"30201","101"
"30202","1"
"30203","101"
"30204","2"
"30205","101"
